["0.001","0.007","1-1","2.1","不算最坏的结果",0,0,"0.101","0.535","1000",0,1,"FangSong",true],124.00000,2019-04-02 09:19:05
["0.001","0.007","1-1","10","如果天突然下起了雨",0,0,"0.699","0.154","0",0,1,"FangSong",true],127.00000,2019-04-02 09:22:45
["0.001","0.007","1-1","8","我不会避躲",0,0,"0.698","0.228","0",0,1,"FangSong",true],129.00000,2019-04-02 09:23:48
["0.001","0.007","1-1","6","因为我知道有一个人",0,0,"0.7","0.308","0",0,1,"FangSong",true],131.00000,2019-04-02 09:24:20
["0.001","0.007","1-1","3","会守护着我",0,0,"0.699","0.381","0",0,1,"FangSong",true],134.00000,2019-04-02 09:24:49
["0.001","0.007","1-1","10","就算有一天",0,0,"0.7","0.457","0",0,1,"FangSong",true],136.50000,2019-04-02 09:26:07
["0.001","0.007","1-1","8","彗星突然撞向了地球",0,0,"0.7","0.529","0",0,1,"FangSong",true],138.00000,2019-04-02 09:26:57
["0.001","0.007","1-1","4","没关系 只要有你",0,0,"0.7","0.602","0",0,1,"FangSong",true],142.00000,2019-04-02 09:27:51
["0.001","0.007","1-1","2","我的非酋",0,0,"0.7","0.675","0",0,1,"FangSong",true],144.00000,2019-04-02 09:28:27
["0.001","0.007","1-1","3","you are the best special ,\n        one for me",0,0,"0.09","0.228","0",0,1,"FangSong",true],147.00000,2019-04-02 09:33:33
["0.001","0.007","1-1","3","you are the best special ，\n         one for me",0,0,"0.09","0.228","0",0,1,"FangSong",true],152.00000,2019-04-02 09:34:13
[0,0,"1-1","3","you are the best special ，\n         one for me",0,0,"0.09","0.23","0",0,1,"SimHei",true],156.00000,2019-04-02 09:36:57
[0,0,"1-1","3","you are the best special",0,0,"0.09","0.23","0",0,1,"SimHei",true],162.00000,2019-04-02 09:37:45
[0,0,"1-1","2","我（M）\n\n爱（M）\n\n你（P）",0,0,"0.789","0.348","0",0,1,"SimHei",true],163.00000,2019-04-02 09:39:40
