["0.6","0.04","1-1","2","点","0",0,"0.6","0.04",500,0,1,"SimHei",true],147.43200,2019-02-12 12:56:46
["0.85","0.14","1-1","2","九圈 ","0",0,"0.85","0.14",500,0,1,"SimHei",true],147.43200,2019-02-12 12:57:59
["0.48","0.85","1-1","2","的","0",0,"0.48","0.85",500,0,1,"SimHei",true],150.62200,2019-02-12 12:59:32
["0.07","0.86","1-1","2","褪去","0",0,"0.07","0.86",500,0,1,"SimHei",true],150.62200,2019-02-12 12:58:50
["0.21","0.87","1-1","2","芭蕾舞鞋","0",0,"0.21","0.87",500,0,1,"SimHei",true],150.62200,2019-02-12 12:59:08
["0.61","0.43","1-1","1.3","赤足","0",0,"0.61","0.43",500,0,1,"SimHei",true],152.08700,2019-02-12 13:00:15
["0.74","0.45","1-1","1.3","的","0",0,"0.74","0.45",500,0,1,"SimHei",true],152.08700,2019-02-12 13:00:47
["0.43","0.66","1-1","2.5","扭曲","0",0,"0.43","0.66",500,0,1,"SimHei",true],153.81600,2019-02-12 13:01:29
["0.74","0.67","1-1","2.5","叫","0",0,"0.74","0.67",500,0,1,"SimHei",true],153.81600,2019-02-12 13:02:47
["0.84","0.74","1-1","2.5","声","0",0,"0.84","0.74",500,0,1,"SimHei",true],153.81600,2019-02-12 13:03:09
["0.65","0.71","1-1","2.5","的","0",0,"0.65","0.71",500,0,1,"SimHei",true],153.81600,2019-02-12 13:02:07
["0.12","0.6","1-1","1.5","「･･･已经到极限了」","0",0,"0.12","0.6",500,0,1,"SimHei",true],160.27400,2019-02-12 13:04:25
["0.09","0.65","1-1","5","已经到极限了","0",0,"0.09","0.65",500,0,1,"SimHei",true],173.08100,2019-02-12 13:11:30
["0.45","0.63","1-1","0.5","呐","0",0,"0.45","0.63",500,0,1,"SimHei",true],186.98600,2019-02-12 13:12:50
["0.2","0.58","1-1","2.2","学长为什么在哭呢？ ","0",0,"0.2","0.58",500,0,1,"SimHei",true],187.39100,2019-02-12 13:13:55
["0.08","0.58","1-1","2.3","一起　数起un·deux·trois","0",0,"0.08","0.58",500,0,1,"SimHei",true],190.57600,2019-02-12 13:14:34
["0.14","0.58","1-1","2.3","假面舞会？　要选哪个？ ","0",0,"0.14","0.58",500,0,1,"SimHei",true],193.81200,2019-02-12 13:15:11
["0.21","0.58","1-1","2.3","白天鹅？　黑天鹅？","0",0,"0.21","0.58",500,0,1,"SimHei",true],196.56000,2019-02-12 13:15:36
["0.42","0.65","1-1","0.5","呐","0",0,"0.42","0.65",500,0,1,"SimHei",true],199.73800,2019-02-12 13:16:17
["0.7","0.18","1-1","0.8","叮","0",0,"0.7","0.18",500,0,1,"SimHei",true],200.25400,2019-02-12 13:16:48
["0.7","0.43","1-1","0.8","叮","0",0,"0.7","0.43",500,0,1,"SimHei",true],200.63100,2019-02-12 13:17:17
["0.29","0.55","1-1","1.7","来吧　起舞吧 ","0",0,"0.29","0.55",500,0,1,"SimHei",true],201.48600,2019-02-12 13:18:22
["0.7","0.68","1-1","0.8","当","0",0,"0.7","0.68",500,0,1,"SimHei",true],200.94600,2019-02-12 13:17:30
["0.27","0.55","1-1","1.6","熟练地　动起来","0",0,"0.27","0.55",500,0,1,"SimHei",true],203.46300,2019-02-12 13:18:57
["0.27","0.55","1-1","1.6","　　　跳","0",0,"0.27","0.55",500,0,1,"SimHei",true],203.46300,2019-02-12 13:19:05
["0.58","0.32","1-1","0.8","诶 撒","0",0,"0.58","0.32",500,0,1,"SimHei",true],204.99300,2019-02-12 13:20:00
["0.18","0.52","1-1","0.8","嚯 撒 ","0",0,"0.18","0.52",500,0,1,"SimHei",true],205.44500,2019-02-12 13:20:28
["0.17","0.55","1-1","2.2","自卑感　看吧很　　吧","0",0,"0.17","0.55",500,0,1,"SimHei",true],206.69500,2019-02-12 13:21:30
["0.17","0.55","1-1","2.2","　　　　　　　害羞","0",0,"0.17","0.55",500,0,1,"SimHei",true],206.69500,2019-02-12 13:21:40
["0.3","0.59","1-1","2.2","那也是　　啊","0",0,"0.3","0.59",500,0,1,"SimHei",true],209.40700,2019-02-12 13:22:30
["0.3","0.59","1-1","2.2","　　　人生","0",0,"0.3","0.59",500,0,1,"SimHei",true],209.40700,2019-02-12 13:22:43
["0.46","0.67","1-1","0.5","呐","0",0,"0.46","0.67",500,0,1,"SimHei",true],212.59800,2019-02-12 13:23:23
["0.14","0.57","1-1","2","再见了　最后再来起舞吧 ","0",0,"0.14","0.57",500,0,1,"SimHei",true],213.13700,2019-02-12 13:24:27
["0.26","0.59","1-1","1.5","更加更加激烈些","0",0,"0.26","0.59",500,0,1,"SimHei",true],216.24400,2019-02-12 13:25:05
["0.57","0.36","1-1","0.8","诶 撒","0",0,"0.57","0.36",500,0,1,"SimHei",true],217.88800,2019-02-12 13:25:45
["0.18","0.52","1-1","0.8","嚯 撒 ","0",0,"0.18","0.52",500,0,1,"SimHei",true],218.25700,2019-02-12 13:26:07
["0.13","0.56","1-1","2","绝顶感　现在　这个瞬间　","0",0,"0.13","0.56",500,0,1,"SimHei",true],219.56700,2019-02-12 13:26:55
["0.38","0.37","1-1","2","一","0",0,"0.38","0.37",500,0,1,"SimHei",true],222.21000,2019-02-12 13:27:43
["0.52","0.49","1-1","2","切","0",0,"0.52","0.49",500,0,1,"SimHei",true],222.21000,2019-02-12 13:27:59
["0.67","0.35","1-1","2","都","0",0,"0.67","0.35",500,0,1,"SimHei",true],222.21000,2019-02-12 13:28:17
["0.89","0.2","1-1","2","完","0",0,"0.89","0.2",500,0,1,"SimHei",true],222.21000,2019-02-12 13:28:44
["0.84","0.42","1-1","2","美","0",0,"0.84","0.42",500,0,1,"SimHei",true],222.21000,2019-02-12 13:29:05
["0.89","0.64","1-1","2","了","0",0,"0.89","0.64",500,0,1,"SimHei",true],222.21000,2019-02-12 13:29:19
["0.16","0.55","1-1","4","穿着拖鞋　Shall we dance","0",0,"0.16","0.55",500,0,1,"SimHei",true],225.36400,2019-02-12 13:30:01
["0.02","0.75","1-1","10","翻译：黑暗新星\n字幕：三倍速法兰西（微博@三倍速法兰西）\n字幕列表：mylist124360\n特别感谢：NGA论坛めあ专楼 & 犬山组","0",0,"0.02","0.75",500,0,1,"SimHei",true],230.67000,2019-02-12 13:33:44
冲了,27.41700,2019-02-12 05:26:17
惊了,18.85100,2019-02-12 05:26:26
久 等 了,9.72900,2019-02-12 05:26:33
……视频谜之二连发？,1.61500,2019-02-12 05:25:39
终于过审太激动了吧（,18.81200,2019-02-12 05:27:25
那边那个不会动。,20.73300,2019-02-12 05:27:41
谁？,85.12800,2019-02-12 05:29:13
全  损  音  质,52.47500,2019-02-12 05:29:48
谁？,48.97000,2019-02-12 05:30:19
再 放 送,19.48000,2019-02-12 05:30:25
hso,22.00800,2019-02-12 05:30:07
誰？,36.21600,2019-02-12 05:31:27
牙白哟牙白，这个歌词,50.96000,2019-02-12 05:31:40
？？？谁？,32.27100,2019-02-12 05:32:04
谁？,47.17400,2019-02-12 05:31:01
上一个怎么没了,3.25000,2019-02-12 05:32:42
在？为什么要迫害aqua,49.51400,2019-02-12 05:33:05
誰？,41.65600,2019-02-12 05:32:05
kksk,166.52300,2019-02-12 05:33:45
应该是完整版过了,21.99500,2019-02-12 05:34:01
kksk,189.23600,2019-02-12 05:34:07
谁？,41.59100,2019-02-12 05:33:16
mea声音真好听,74.02800,2019-02-12 05:33:17
为什么有胸,44.08200,2019-02-12 05:33:24
梦幻共演,20.76000,2019-02-12 05:34:42
誰？,38.87500,2019-02-12 05:34:49
kksk,74.70700,2019-02-12 05:34:54
kksk,36.63800,2019-02-12 05:34:58
hso,29.76100,2019-02-12 05:35:07
誰？,37.62200,2019-02-12 05:35:55
不对劲【察觉,73.48300,2019-02-12 05:35:34
秃头呢【,79.83400,2019-02-12 05:35:40
犬山你这垫了多少胸垫啊？,76.37600,2019-02-12 05:39:37
是爱小姐！！！,37.62000,2019-02-12 05:40:12
你跟我说这是mea？,49.53700,2019-02-12 05:40:19
秃头呢,82.42000,2019-02-12 05:40:46
谁,38.34000,2019-02-12 05:40:00
kksk,193.24000,2019-02-12 05:40:00
我已经要到极限了！,164.53900,2019-02-12 05:41:21
bgm声音是不是太大了,67.83900,2019-02-12 05:42:31
谁？,40.47100,2019-02-12 05:42:43
谁？,42.36000,2019-02-12 05:42:51
谁？,42.37700,2019-02-12 05:43:36
男女关系(确信),60.16100,2019-02-12 05:43:39
誰？,38.01400,2019-02-12 05:43:48
根据图片，这是雷普后的清楚声音么,74.32100,2019-02-12 05:43:17
这谁憋得住啊,177.96700,2019-02-12 05:44:08
正       ,64.76200,2019-02-12 05:44:34
爱小姐！,43.85600,2019-02-12 05:44:18
谁？？,38.75200,2019-02-12 05:46:00
谁¿,42.66500,2019-02-12 05:46:10
来了来了,3.64200,2019-02-12 05:46:39
kksk,80.04900,2019-02-12 05:47:35
男女关系（迫真,60.23900,2019-02-12 05:49:13
谁？？？,41.41200,2019-02-12 05:49:42
假发suki,113.02000,2019-02-12 05:50:57
kksk,22.87500,2019-02-12 05:51:47
awsl,37.63400,2019-02-12 05:52:43
谁？,39.94400,2019-02-12 05:52:54
CP警察出动！,79.01300,2019-02-12 05:54:04
誰だ？(警觉）,61.22400,2019-02-12 05:56:37
不愧是萌音之王,58.74800,2019-02-12 05:56:52
哪来的头发,87.87200,2019-02-12 05:57:03
屑女人居然有头发！！,66.48700,2019-02-12 05:56:14
这字幕的位置是故意的吧？？？,32.32900,2019-02-12 05:57:58
歌词越看越污,104.25500,2019-02-12 05:59:10
还真的是男女关系,66.36600,2019-02-12 05:59:45
爱小姐你来了啊,32.48400,2019-02-12 05:59:28
从画面到歌词到声音都好污,187.81700,2019-02-12 06:00:33
提前谢谢法兰西,244.97300,2019-02-12 06:00:39
这段太好听了,145.18700,2019-02-12 06:01:51
男女草,59.59600,2019-02-12 06:04:14
是爱小姐,44.19300,2019-02-12 06:04:19
事爱小姐 我死了,48.70900,2019-02-12 06:06:25
来了，我tm射保！,15.29200,2019-02-12 06:06:09
火 犬山 火,84.10600,2019-02-12 06:07:36
BGM声音太大了吧。。。。。。,100.81200,2019-02-12 06:08:31
要冲了吗,167.61600,2019-02-12 06:12:19
kksk,130.97000,2019-02-12 06:11:42
kksk,203.59400,2019-02-12 06:13:10
冲冲冲,235.03000,2019-02-12 06:15:29
hso,38.49200,2019-02-12 06:15:50
是爱小姐awsl！,51.38100,2019-02-12 06:19:25
谁？,40.48900,2019-02-12 06:19:06
awsl,11.17100,2019-02-12 06:19:50
一图流,50.96700,2019-02-12 06:19:17
谁？？？,44.00100,2019-02-12 06:20:48
awsl,149.62200,2019-02-12 06:21:03
阿夸绿,67.25900,2019-02-12 06:21:11
犬山哪来的胸？懒狗哪来的头发？,91.53400,2019-02-12 06:20:16
大大大大大大大大,118.89800,2019-02-12 06:22:05
男女(确信,61.40200,2019-02-12 06:21:26
恁就是萌音之神？,88.00400,2019-02-12 06:21:32
要冲了！,174.48800,2019-02-12 06:23:43
太清楚了吧,47.11200,2019-02-12 06:28:10
誰?,54.08400,2019-02-12 06:28:17
犬山老师这胸肌,33.72400,2019-02-12 06:28:27
谁？,48.84800,2019-02-12 06:29:13
